Selected,pseudo_key,has_cons,num_sbs_accts,customer_sbs_spend,cust_lvl_supps,customer_sbs_tenure,PRODUCT_COLOR,segment,platinum,fee,core,redeemer,tenure_sq,freq_traveler,prem_freq_traveler,d_telesalesOB,d_telesalesIB,d_F2F,d_acq_miss,d_eng_acct,d_bus_serv,d_constr,d_misc_retail,d_real_estate,d_wholesale,d_health_serv,d_eat_drink,firm_miss,spend_freq,inactive_freq,high_spend_freq,summer_fun,num_cat,num_cat_sq,spnd_per_trans,trans_per_card,advert_B2B,pts_redeemed_new,imput_rev_cond_fill,gold,green
1,6533,1,1,23098.24,0,51,PLATINUM,Short Tenure,1,1,1,1,2601,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,13,169,43.913003802,526,0.0012497829,27460,1890000,0,0
1,6556,1,1,79316.85,1,45,GREEN,Short Tenure,0,1,1,1,2025,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,12,0,0,0,15,225,212.64571046,186.5,0,643564,2609183,0,1
1,6576,0,1,45090.93,1,63,GREEN,Short Tenure,0,1,1,1,3969,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,12,0,0,0.2137423414,17,289,77.877253886,289.5,0,0,249780917.93,0,1
1,6585,0,1,81178.75,1,35,PLATINUM,Short Tenure,1,1,1,1,1225,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,12,0,0,0.0958395068,17,289,491.99242424,82.5,0,105000,296455,0,0
1,6590,1,1,340323.87,0,34,PLATINUM,Short Tenure,1,1,1,1,1156,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,11,0,16,256,1053.6342724,323,0.0023211266,335000,1258767,0,0
1,6592,1,1,193058,0,17,GOLD,Short Tenure,0,1,1,0,289,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,10,0,2,0,10,100,1595.5206612,121,0,0,6000000,1,0
1,6635,1,1,27265.6,0,56,GREEN,Short Tenure,0,1,1,0,3136,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,12,0,0,0,14,196,127.40934579,214,0,0,285498,0,1
1,6643,1,1,18724.53,0,13,GREEN,Short Tenure,0,1,1,0,169,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,1,0,0.6602500231,9,81,374.4906,50,0,0,1614865,0,1
1,6711,0,1,6793.8,0,57,GREEN,Short Tenure,0,1,1,0,3249,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,11,1,0,0.6442770298,3,9,339.69,20,0,0,226662,0,1
1,6750,1,1,64733.36,2,72,PLATINUM,Short Tenure,1,0,0,1,5184,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,12,0,0,0,7,49,513.7568254,42,0,123698,3128000,0,0
1,6758,0,1,215307.76,5,48,PLATINUM,Short Tenure,1,1,1,1,2304,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,10,0,2,0,15,225,662.48541538,54.166666667,0,380000,17802831,0,0
1,6770,0,1,95168.09,1,61,GREEN,Short Tenure,0,1,1,1,3721,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,12,0,0,0.7990758891,11,121,170.85833034,278.5,0,80000,251156873.48,0,1
1,6779,0,1,578539.48,1,54,PLATINUM,Short Tenure,1,1,1,1,2916,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,12,0.2025717823,19,361,226.25712945,1278.5,0,400000,2519847,0,0
1,6807,0,1,150636.8,2,58,PLATINUM,Short Tenure,1,1,1,1,3364,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,11,0,1,0.8229683249,15,225,275.89157509,182,0.0220673697,539000,11878846,0,0
1,6818,0,1,1970.26,0,67,GREEN,Short Tenure,0,1,1,1,4489,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,10,2,0,0,4,16,98.513,20,0,14500,252538319,0,1
1,6831,1,1,58973.01,0,47,GREEN,Short Tenure,0,1,1,0,2209,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,12,0,0,0,5,25,842.47157143,70,0,0,3254409,0,1
1,6837,0,1,20009.18,0,24,PLATINUM,Short Tenure,1,1,0,1,576,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,12,0,0,0.3333333333,10,100,244.01439024,82,0,700000,2879074,0,0
